URL,MELI_USERNAME,PURCHASE_DATETIME,PRICE
https://meli.me/mlm/mlm85630723?aff=marianatorres7567,buyer_6430607,2026-03-03 08:22:02,6561.51
https://meli.me/mlm/mlm58261197?aff=marianatorres7567,buyer_7853095,2026-02-08 16:39:51,13175.79
https://meli.me/mlm/mlm58261197?aff=marianatorres7567,buyer_3630567,2025-12-17 08:29:46,3358.18
https://meli.me/mlm/mlm58261197?aff=marianatorres7567,buyer_7665366,2025-12-01 12:39:53,14065.61
https://meli.me/mlm/mlm84051265?aff=marianatorres7567,buyer_1592406,2025-10-16 13:50:31,10796.87
https://meli.me/mlm/mlm59352835?aff=marianatorres7567,buyer_6390519,2026-02-26 08:29:18,4910.09
https://meli.me/mla/mla48322229?aff=valentinagarcia8128,buyer_7182916,2025-11-04 07:30:49,213313.3
https://meli.me/mla/mla48322229?aff=valentinagarcia8128,buyer_1133429,2025-11-11 22:16:34,73279.26
https://meli.me/mla/mla41546857?aff=valentinagarcia8128,buyer_6387082,2026-02-17 18:02:56,92356.16
https://meli.me/mlb/mlb47610200?aff=lucaspereira1598,buyer_9412833,2025-10-01 08:41:34,33.51
https://meli.me/mlb/mlb54924014?aff=lucaspereira1598,buyer_4323066,2026-01-22 19:05:12,1267.91
https://meli.me/mlb/mlb68435954?aff=lucaspereira1598,buyer_5796829,2025-12-01 13:39:31,2609.16
https://meli.me/mlb/mlb27830521?aff=lucaspereira1598,buyer_1393714,2026-03-03 11:41:17,1256.55
https://meli.me/mlb/mlb27830521?aff=lucaspereira1598,buyer_3944898,2025-12-13 16:27:26,1475.77
https://meli.me/mlb/mlb27830521?aff=lucaspereira1598,buyer_4490320,2026-01-17 14:11:38,586.01
https://meli.me/mlb/mlb27830521?aff=lucaspereira1598,buyer_1644288,2025-12-18 09:14:47,989.04
https://meli.me/mlb/mlb27830521?aff=lucaspereira1598,buyer_1796054,2026-01-30 12:19:56,2299.18
https://meli.me/mlb/mlb27830521?aff=lucaspereira1598,buyer_2357298,2026-01-31 14:56:52,423.18
https://meli.me/mlb/mlb94194286?aff=lucaspereira1598,buyer_7020236,2026-02-28 05:41:25,371.16
https://meli.me/mlb/mlb94194286?aff=lucaspereira1598,buyer_9785513,2026-02-03 23:40:41,1535.81
https://meli.me/mlb/mlb94194286?aff=lucaspereira1598,buyer_2812427,2025-12-05 09:12:26,1544.49
https://meli.me/mlb/mlb94194286?aff=lucaspereira1598,buyer_5491795,2025-10-17 16:48:04,1407.46
https://meli.me/mlb/mlb38917490?aff=lucaspereira1598,buyer_5685679,2026-01-16 07:57:38,2895.17
https://meli.me/mlb/mlb56382790?aff=lucaspereira1598,buyer_2628798,2025-12-13 17:53:15,1216.0
https://meli.me/mlb/mlb56382790?aff=lucaspereira1598,buyer_4964278,2026-02-25 01:13:28,1049.17
https://meli.me/mlb/mlb56382790?aff=lucaspereira1598,buyer_6297908,2026-01-18 10:20:39,2296.22
https://meli.me/mlb/mlb56862570?aff=lucaspereira1598,buyer_6567603,2025-12-31 18:20:42,2215.27
https://meli.me/mlb/mlb56862570?aff=lucaspereira1598,buyer_7880467,2025-09-01 21:23:57,1186.81
https://meli.me/mlb/mlb56862570?aff=lucaspereira1598,buyer_9273888,2025-05-13 22:27:55,841.65
https://meli.me/mlb/mlb18564217?aff=lucaspereira1598,buyer_4735811,2025-11-15 02:42:47,1217.48
https://meli.me/mlb/mlb18564217?aff=lucaspereira1598,buyer_3154451,2025-08-18 15:02:24,1434.11
https://meli.me/mlb/mlb54676521?aff=matheusoliveira798,buyer_9912273,2025-03-17 13:55:35,1118.82
https://meli.me/mlb/mlb58621252?aff=matheusoliveira798,buyer_7633209,2024-11-08 05:40:24,2335.97
https://meli.me/mlb/mlb37861050?aff=matheusoliveira798,buyer_5374899,2025-08-15 10:10:40,2853.11
https://meli.me/mlb/mlb37861050?aff=matheusoliveira798,buyer_1640101,2025-08-20 14:07:56,335.78
https://meli.me/mlb/mlb93989337?aff=matheusoliveira798,buyer_9480082,2025-11-25 23:36:26,91.14
https://meli.me/mlb/mlb68310027?aff=matheusoliveira798,buyer_5014414,2025-11-20 08:30:23,1284.63
https://meli.me/mlb/mlb68310027?aff=matheusoliveira798,buyer_4594510,2026-03-03 21:48:42,891.01
https://meli.me/mlb/mlb68310027?aff=matheusoliveira798,buyer_1232016,2025-12-16 14:11:52,2149.47
https://meli.me/mlb/mlb74394368?aff=matheusoliveira798,buyer_5780235,2026-02-14 12:31:28,2755.98
https://meli.me/mlb/mlb48336185?aff=matheusoliveira798,buyer_8525653,2025-02-01 21:06:16,1675.55
https://meli.me/mlb/mlb48336185?aff=matheusoliveira798,buyer_9523267,2026-03-13 09:50:33,404.56
https://meli.me/mlb/mlb48336185?aff=matheusoliveira798,buyer_6519339,2025-01-15 00:12:19,395.32
https://meli.me/mlb/mlb48336185?aff=matheusoliveira798,buyer_5034836,2025-03-12 11:35:50,1971.66
https://meli.me/mlb/mlb52821644?aff=matheusoliveira798,buyer_8381940,2025-10-07 09:24:33,362.05
https://meli.me/mlb/mlb18793185?aff=matheusoliveira798,buyer_8295209,2024-11-30 02:37:07,547.41
https://meli.me/mlb/mlb89205039?aff=matheusoliveira798,buyer_5210398,2025-08-13 15:30:06,119.32
https://meli.me/mla/mla78124015?aff=martinatorres4516,buyer_5319761,2025-11-20 00:45:52,109273.92
https://meli.me/mla/mla78124015?aff=martinatorres4516,buyer_3727681,2026-02-26 05:06:48,142351.9
https://meli.me/mla/mla78124015?aff=martinatorres4516,buyer_4452046,2026-03-08 19:09:39,152815.56
https://meli.me/mla/mla54023444?aff=martinatorres4516,buyer_2960141,2026-01-04 05:56:26,268287.7
https://meli.me/mla/mla25584550?aff=martinatorres4516,buyer_3241127,2025-11-17 07:31:13,100149.47
https://meli.me/mla/mla25584550?aff=martinatorres4516,buyer_7277786,2026-01-22 21:23:03,88518.29
https://meli.me/mla/mla91559415?aff=martinatorres4516,buyer_5846509,2026-01-12 13:51:44,285290.22
https://meli.me/mlb/mlb29151243?aff=isabelaribeiro7310,buyer_6785813,2026-03-16 10:39:49,178.75
https://meli.me/mlb/mlb80317405?aff=isabelaribeiro7310,buyer_5585766,2025-04-21 05:44:14,2507.51
https://meli.me/mlb/mlb80317405?aff=isabelaribeiro7310,buyer_9331023,2025-01-29 14:35:35,2116.45
https://meli.me/mlb/mlb80317405?aff=isabelaribeiro7310,buyer_3811945,2024-05-26 13:58:53,2651.06
https://meli.me/mlb/mlb80317405?aff=isabelaribeiro7310,buyer_7683661,2024-10-24 13:11:48,2851.32
https://meli.me/mlb/mlb40540454?aff=isabelaribeiro7310,buyer_6920075,2025-10-06 09:38:14,1189.36
https://meli.me/mlb/mlb40540454?aff=isabelaribeiro7310,buyer_8508000,2024-03-30 11:47:19,766.3
https://meli.me/mlb/mlb40540454?aff=isabelaribeiro7310,buyer_7110150,2025-02-17 22:12:35,122.48
https://meli.me/mlb/mlb40540454?aff=isabelaribeiro7310,buyer_7005147,2025-03-06 03:16:35,2202.42
https://meli.me/mlb/mlb40540454?aff=isabelaribeiro7310,buyer_2978822,2025-06-24 01:32:13,1090.47
https://meli.me/mlb/mlb40540454?aff=isabelaribeiro7310,buyer_4787267,2024-05-30 15:27:13,2558.65
https://meli.me/mlb/mlb42713394?aff=isabelaribeiro7310,buyer_2355483,2026-02-13 14:43:30,2822.05
https://meli.me/mlb/mlb42713394?aff=isabelaribeiro7310,buyer_8047617,2025-04-05 00:59:35,2740.76
https://meli.me/mlb/mlb42713394?aff=isabelaribeiro7310,buyer_2736792,2026-02-23 19:27:21,236.42
https://meli.me/mlb/mlb42713394?aff=isabelaribeiro7310,buyer_5073866,2025-01-02 00:57:32,2838.84
https://meli.me/mlb/mlb42713394?aff=isabelaribeiro7310,buyer_9160953,2025-07-29 19:39:11,2170.13
https://meli.me/mlb/mlb42713394?aff=isabelaribeiro7310,buyer_5095251,2026-03-03 07:23:44,348.02
https://meli.me/mlb/mlb42713394?aff=isabelaribeiro7310,buyer_7768181,2025-12-12 03:40:40,1785.7
https://meli.me/mlb/mlb42713394?aff=isabelaribeiro7310,buyer_3689933,2024-12-21 03:45:17,2563.03
https://meli.me/mlb/mlb83403312?aff=isabelaribeiro7310,buyer_3801801,2025-12-01 02:13:59,1398.28
https://meli.me/mlb/mlb43925672?aff=isabelaribeiro7310,buyer_6197284,2024-11-17 12:07:05,1347.5
https://meli.me/mlb/mlb13606740?aff=isabelaribeiro7310,buyer_1719627,2025-12-11 23:42:43,1617.04
https://meli.me/mlb/mlb13606740?aff=isabelaribeiro7310,buyer_9807763,2024-10-28 03:51:18,2680.25
https://meli.me/mlb/mlb13606740?aff=isabelaribeiro7310,buyer_5962244,2025-08-08 22:57:22,2821.43
https://meli.me/mlb/mlb49597163?aff=isabelaribeiro7310,buyer_7689651,2025-10-27 10:42:37,727.04
https://meli.me/mlb/mlb49597163?aff=isabelaribeiro7310,buyer_5904351,2024-05-17 21:36:26,2902.08
https://meli.me/mlb/mlb49597163?aff=isabelaribeiro7310,buyer_5502796,2025-08-28 19:50:55,2667.8
https://meli.me/mlb/mlb49597163?aff=isabelaribeiro7310,buyer_1794592,2026-03-09 00:56:55,1124.28
https://meli.me/mlb/mlb41985465?aff=isabelaribeiro7310,buyer_3404016,2025-01-09 15:54:48,820.94
https://meli.me/mlb/mlb41985465?aff=isabelaribeiro7310,buyer_6653054,2025-07-24 12:33:56,594.27
https://meli.me/mlb/mlb41985465?aff=isabelaribeiro7310,buyer_6959126,2025-01-03 05:40:28,1750.2
https://meli.me/mlb/mlb42946351?aff=isabelaribeiro7310,buyer_9350121,2026-01-04 05:24:44,1381.75
https://meli.me/mlb/mlb42946351?aff=isabelaribeiro7310,buyer_4800412,2026-02-09 01:09:56,2287.96
https://meli.me/mlb/mlb57566663?aff=isabelaribeiro7310,buyer_8264990,2024-12-14 03:06:21,2686.76
https://meli.me/mlb/mlb57566663?aff=isabelaribeiro7310,buyer_9772898,2025-06-06 00:06:41,1811.86
https://meli.me/mlb/mlb57566663?aff=isabelaribeiro7310,buyer_1164617,2025-09-19 12:33:10,2901.07
https://meli.me/mlb/mlb57566663?aff=isabelaribeiro7310,buyer_9222012,2025-02-11 07:23:10,938.16
https://meli.me/mlb/mlb57566663?aff=isabelaribeiro7310,buyer_8116384,2025-04-17 19:00:08,771.3
https://meli.me/mlb/mlb33664314?aff=isabelaribeiro7310,buyer_3301595,2025-12-25 20:14:54,1623.18
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_4607483,2025-01-22 07:24:23,120.32
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_1787350,2025-01-08 20:54:24,2924.4
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_4709364,2025-04-20 17:15:33,2972.06
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_1303093,2026-02-15 18:54:10,1154.53
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_7551117,2025-04-30 11:52:42,1010.15
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_1537963,2025-06-26 22:08:10,1219.29
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_2105201,2025-08-01 15:10:32,1495.82
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_3806088,2026-01-05 01:18:13,1253.06
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_2785474,2025-03-23 04:50:10,2235.68
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_7953888,2025-08-18 16:06:54,2677.78
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_5009882,2025-08-09 11:23:57,2992.24
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_6449573,2026-02-10 16:59:12,1783.54
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_4437030,2025-03-05 20:49:07,189.45
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_5731586,2025-11-04 03:20:05,2090.01
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_8176628,2026-01-31 13:14:48,1382.24
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_3385521,2025-03-07 13:28:20,2299.51
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_9268456,2025-08-18 09:49:13,725.15
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_4409873,2025-03-06 15:07:43,738.64
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_3918739,2025-08-12 13:32:23,2498.52
https://meli.me/mlb/mlb12086766?aff=isabelaribeiro7310,buyer_4361293,2026-03-15 17:18:56,685.26
https://meli.me/mlb/mlb44044868?aff=isabelaribeiro7310,buyer_4403129,2024-04-15 20:18:02,2732.89
https://meli.me/mlb/mlb44044868?aff=isabelaribeiro7310,buyer_3623427,2024-05-01 14:48:08,1902.6
https://meli.me/mlb/mlb44044868?aff=isabelaribeiro7310,buyer_9380325,2024-04-16 00:59:45,673.69
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_1664369,2024-10-29 02:43:36,1814.75
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_8633073,2025-05-11 18:02:28,540.24
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_4786825,2025-04-28 19:04:25,351.07
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_5859481,2025-05-28 02:54:15,2346.29
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_1016876,2026-02-13 17:54:41,2951.5
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_5522625,2024-12-26 09:22:25,343.95
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_5124828,2024-12-05 03:06:16,2701.49
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_5154818,2026-01-13 19:43:00,1526.89
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_3563292,2025-10-18 07:36:32,1842.72
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_5859242,2025-09-18 19:33:36,1766.44
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_2141693,2026-03-09 21:06:00,930.93
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_4194109,2025-05-30 14:07:56,2477.47
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_4630613,2025-03-06 11:50:39,2302.9
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_6297548,2025-04-25 09:02:30,869.81
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_1759178,2025-05-22 05:42:26,1202.08
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_2720922,2025-11-20 05:12:49,2401.05
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_5851721,2026-02-02 08:23:55,833.41
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_7387913,2026-03-18 13:46:55,1019.3
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_7422073,2025-12-12 05:32:25,2543.03
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_7457209,2026-02-28 19:24:44,815.95
https://meli.me/mlb/mlb81137213?aff=isabelaribeiro7310,buyer_3918050,2026-03-01 03:09:41,383.87
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_2915970,2025-06-04 02:55:30,1950.89
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_9362951,2024-08-17 20:19:29,2669.93
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_3794295,2025-07-04 20:37:41,1337.43
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_4393673,2024-06-24 23:44:11,1826.79
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_8885101,2025-03-11 12:56:30,989.99
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_4036107,2024-03-30 23:49:47,1946.79
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_5005716,2025-01-26 18:29:04,1909.54
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_2373325,2026-01-30 06:28:50,1765.3
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_4767619,2025-06-08 00:30:13,1714.25
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_2366528,2025-11-17 00:56:37,152.29
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_6445105,2024-08-05 20:35:18,751.62
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_5763436,2024-05-07 02:46:43,237.21
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_9323541,2025-10-26 17:40:39,2953.78
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_9583132,2025-06-18 11:49:32,415.26
https://meli.me/mlb/mlb11948758?aff=isabelaribeiro7310,buyer_6723005,2026-03-14 15:22:26,1720.81
https://meli.me/mlb/mlb95235636?aff=isabelaribeiro7310,buyer_6025202,2025-01-12 00:26:32,1425.09
https://meli.me/mlb/mlb95235636?aff=isabelaribeiro7310,buyer_1126425,2025-05-18 16:42:08,2250.2
https://meli.me/mlb/mlb95235636?aff=isabelaribeiro7310,buyer_3656235,2025-11-21 10:39:41,1222.44
https://meli.me/mlb/mlb95235636?aff=isabelaribeiro7310,buyer_8911871,2026-03-18 16:07:40,439.8
https://meli.me/mlb/mlb95235636?aff=isabelaribeiro7310,buyer_9812819,2025-12-01 12:31:10,2369.97
https://meli.me/mlb/mlb95235636?aff=isabelaribeiro7310,buyer_5330533,2025-11-15 02:50:55,2960.68
https://meli.me/mlb/mlb99997930?aff=isabelaribeiro7310,buyer_3066799,2024-09-05 23:21:49,1980.29
https://meli.me/mlb/mlb78600722?aff=isabelaribeiro7310,buyer_3574282,2023-11-23 01:05:41,2325.27
https://meli.me/mlb/mlb70445903?aff=isabelaribeiro7310,buyer_7623729,2025-12-12 15:00:20,1647.23
https://meli.me/mlb/mlb70445903?aff=isabelaribeiro7310,buyer_2927122,2025-07-20 11:58:11,2419.43
https://meli.me/mlb/mlb93460231?aff=isabelaribeiro7310,buyer_4617598,2024-10-18 15:02:32,503.4
https://meli.me/mlb/mlb93460231?aff=isabelaribeiro7310,buyer_4556090,2024-11-29 20:35:00,2418.0
https://meli.me/mlb/mlb93460231?aff=isabelaribeiro7310,buyer_3015796,2025-12-14 22:08:33,2352.26
https://meli.me/mlb/mlb93460231?aff=isabelaribeiro7310,buyer_9464759,2026-01-25 09:58:59,591.33
https://meli.me/mlb/mlb93460231?aff=isabelaribeiro7310,buyer_3179465,2025-11-11 10:34:28,2339.55
https://meli.me/mlb/mlb93460231?aff=isabelaribeiro7310,buyer_7257590,2024-05-26 05:56:01,1717.95
https://meli.me/mlb/mlb93460231?aff=isabelaribeiro7310,buyer_5077061,2026-01-04 19:38:50,652.41
https://meli.me/mlb/mlb93460231?aff=isabelaribeiro7310,buyer_3942432,2025-12-16 05:53:31,139.91
https://meli.me/mlb/mlb93460231?aff=isabelaribeiro7310,buyer_3330700,2024-08-04 00:43:59,512.49
https://meli.me/mlb/mlb75028237?aff=isabelaribeiro7310,buyer_3402134,2025-10-28 01:03:43,1556.68
https://meli.me/mlb/mlb75028237?aff=isabelaribeiro7310,buyer_7134275,2026-03-07 03:33:52,2627.87
https://meli.me/mlb/mlb75028237?aff=isabelaribeiro7310,buyer_8964309,2026-02-27 00:33:45,634.26
https://meli.me/mla/mla61496851?aff=facundodiaz7931,buyer_7425684,2026-01-17 03:46:45,215325.39
https://meli.me/mla/mla76200882?aff=facundodiaz7931,buyer_3551070,2026-02-06 13:06:36,176360.24
https://meli.me/mla/mla96800832?aff=facundodiaz7931,buyer_3824641,2026-02-24 06:27:34,275384.91
https://meli.me/mlm/mlm86344798?aff=karlaperez7939,buyer_4722956,2025-09-11 16:44:03,3908.38
https://meli.me/mlm/mlm21655949?aff=karlaperez7939,buyer_4589549,2026-01-25 11:23:38,1138.71
https://meli.me/mlm/mlm59066077?aff=karlaperez7939,buyer_5218392,2026-02-26 21:38:03,9353.1
https://meli.me/mlm/mlm88334883?aff=karlaperez7939,buyer_8730042,2025-12-28 22:00:43,10943.13
https://meli.me/mlm/mlm89654423?aff=karlaperez7939,buyer_1190508,2025-11-05 11:41:54,12524.62
https://meli.me/mlm/mlm21247497?aff=karlaperez7939,buyer_2299619,2025-09-30 03:41:57,8502.21
https://meli.me/mlm/mlm21247497?aff=karlaperez7939,buyer_9618232,2025-11-30 16:31:09,11675.18
https://meli.me/mlm/mlm74404108?aff=andreslopez4397,buyer_8870224,2025-08-21 21:50:33,5167.88
https://meli.me/mlm/mlm14098818?aff=andreslopez4397,buyer_1138404,2025-09-01 19:22:08,6563.82
https://meli.me/mlm/mlm65275057?aff=andreslopez4397,buyer_3031693,2025-12-13 23:52:38,2982.5
https://meli.me/mlm/mlm65275057?aff=andreslopez4397,buyer_9503718,2025-09-19 13:33:00,9897.12
https://meli.me/mlm/mlm21633934?aff=andreslopez4397,buyer_5625456,2025-08-22 03:34:42,10693.9
https://meli.me/mlm/mlm34127090?aff=andreslopez4397,buyer_9727278,2026-01-01 03:20:48,8641.07
https://meli.me/mlm/mlm95189179?aff=andreslopez4397,buyer_1340011,2026-01-10 04:49:12,8949.02
https://meli.me/mlm/mlm44519670?aff=andreslopez4397,buyer_8369003,2025-11-30 12:16:07,7316.68
https://meli.me/mlm/mlm10645399?aff=andreslopez4397,buyer_1319066,2025-11-14 05:42:39,9393.06
https://meli.me/mlm/mlm89547999?aff=jorgegonzalez3756,buyer_3322354,2026-02-25 20:56:13,9712.13
https://meli.me/mlm/mlm67049241?aff=jorgegonzalez3756,buyer_6599745,2025-07-01 07:49:31,7535.97
https://meli.me/mlm/mlm67049241?aff=jorgegonzalez3756,buyer_8156589,2025-12-20 11:15:12,13501.76
https://meli.me/mlm/mlm20257867?aff=jorgegonzalez3756,buyer_1073699,2026-02-24 19:57:52,12292.68
https://meli.me/mlm/mlm20257867?aff=jorgegonzalez3756,buyer_2596435,2026-01-28 23:34:58,3915.13
https://meli.me/mlc/mlc64683868?aff=sebastianperez4328,buyer_9601855,2026-03-16 18:18:59,118109.76
https://meli.me/mlc/mlc11157391?aff=sebastianperez4328,buyer_7686413,2026-03-10 13:48:47,195486.48
https://meli.me/mlc/mlc68970295?aff=isidoragonzalez2947,buyer_1979062,2025-10-26 06:36:16,198957.87
https://meli.me/mlc/mlc22713166?aff=isidoragonzalez2947,buyer_3560801,2025-10-15 08:00:38,145138.62
https://meli.me/mlm/mlm29675612?aff=karlaramirez5476,buyer_6034830,2025-08-07 03:45:28,7862.6
https://meli.me/mlm/mlm89916091?aff=karlaramirez5476,buyer_5039188,2025-07-29 17:03:58,6584.95
https://meli.me/mlm/mlm89916091?aff=karlaramirez5476,buyer_1375632,2025-06-08 01:03:31,8761.31
https://meli.me/mlm/mlm36935053?aff=karlaramirez5476,buyer_4278331,2025-07-06 14:41:43,5327.51
https://meli.me/mlm/mlm36935053?aff=karlaramirez5476,buyer_7057918,2025-08-08 05:43:18,8090.04
https://meli.me/mlm/mlm73333551?aff=karlaramirez5476,buyer_4699313,2025-07-02 00:11:51,6314.41
https://meli.me/mlm/mlm99833769?aff=karlaramirez5476,buyer_7866362,2025-12-02 01:38:44,5170.39
https://meli.me/mlm/mlm99833769?aff=karlaramirez5476,buyer_2714808,2026-02-16 20:00:59,8244.13
https://meli.me/mlm/mlm99833769?aff=karlaramirez5476,buyer_1798855,2024-08-18 19:59:04,11951.99
https://meli.me/mlm/mlm90758958?aff=karlaramirez5476,buyer_4749414,2025-10-03 08:42:20,12435.59
https://meli.me/mlm/mlm90758958?aff=karlaramirez5476,buyer_8346163,2025-01-23 12:56:06,4199.28
https://meli.me/mlm/mlm90758958?aff=karlaramirez5476,buyer_1408610,2025-06-13 18:21:58,8558.42
https://meli.me/mlm/mlm90758958?aff=karlaramirez5476,buyer_7632966,2025-02-10 14:14:11,7687.07
https://meli.me/mlm/mlm80074701?aff=karlaramirez5476,buyer_3675011,2025-04-04 19:28:46,12163.27
https://meli.me/mlm/mlm80074701?aff=karlaramirez5476,buyer_6824299,2025-09-22 11:43:35,6141.9
https://meli.me/mlm/mlm80074701?aff=karlaramirez5476,buyer_9218139,2025-01-30 12:12:58,14429.01
https://meli.me/mlm/mlm80074701?aff=karlaramirez5476,buyer_2397113,2025-06-25 23:00:41,6930.92
https://meli.me/mlm/mlm15866601?aff=karlaramirez5476,buyer_1790780,2025-10-08 02:38:58,13796.44
https://meli.me/mlm/mlm39037575?aff=karlaramirez5476,buyer_8467265,2026-02-27 23:13:52,4751.81
https://meli.me/mlm/mlm39037575?aff=karlaramirez5476,buyer_6027592,2026-03-09 07:54:17,12166.72
https://meli.me/mla/mla36440225?aff=valentinasanchez7499,buyer_6610639,2026-01-21 20:06:46,295024.11
https://meli.me/mla/mla36440225?aff=valentinasanchez7499,buyer_3498081,2026-02-19 06:04:35,28042.9
https://meli.me/mla/mla36440225?aff=valentinasanchez7499,buyer_6423799,2026-02-25 09:52:37,123027.81
https://meli.me/mla/mla59344703?aff=valentinasanchez7499,buyer_8620375,2026-03-10 05:20:15,151355.2
https://meli.me/mla/mla39114626?aff=valentinasanchez7499,buyer_9021920,2026-03-08 14:56:03,71322.62
https://meli.me/mla/mla39114626?aff=valentinasanchez7499,buyer_6550615,2026-03-07 17:43:24,154818.21
https://meli.me/mlb/mlb47560243?aff=beatrizsilva6177,buyer_4241180,2025-08-06 14:42:21,2734.59
https://meli.me/mlb/mlb47560243?aff=beatrizsilva6177,buyer_6627786,2025-11-03 09:29:44,1412.76
https://meli.me/mlb/mlb47560243?aff=beatrizsilva6177,buyer_3894761,2024-12-19 00:09:56,1660.43
https://meli.me/mlb/mlb47560243?aff=beatrizsilva6177,buyer_7339665,2024-12-08 16:53:16,100.93
https://meli.me/mlb/mlb47560243?aff=beatrizsilva6177,buyer_5514806,2025-04-06 12:31:57,2055.79
https://meli.me/mlb/mlb47560243?aff=beatrizsilva6177,buyer_4809580,2024-12-09 07:13:39,2168.81
https://meli.me/mlb/mlb47560243?aff=beatrizsilva6177,buyer_4850546,2024-10-17 13:34:32,382.33
https://meli.me/mlb/mlb47560243?aff=beatrizsilva6177,buyer_7183176,2025-01-31 23:55:48,1353.62
https://meli.me/mlb/mlb47560243?aff=beatrizsilva6177,buyer_2710142,2024-12-28 22:37:01,2312.51
https://meli.me/mlb/mlb47560243?aff=beatrizsilva6177,buyer_7508712,2025-05-17 04:32:22,2666.86
https://meli.me/mlb/mlb47560243?aff=beatrizsilva6177,buyer_1843355,2025-11-26 01:16:32,292.03
https://meli.me/mlb/mlb58340517?aff=beatrizsilva6177,buyer_9665077,2026-01-31 08:16:40,1888.32
https://meli.me/mlb/mlb58340517?aff=beatrizsilva6177,buyer_7881016,2026-02-06 13:19:58,248.14
https://meli.me/mlb/mlb58340517?aff=beatrizsilva6177,buyer_2732012,2026-02-02 18:46:44,102.1
https://meli.me/mlb/mlb96032617?aff=beatrizsilva6177,buyer_3898886,2026-02-02 08:43:09,111.6
https://meli.me/mlb/mlb96032617?aff=beatrizsilva6177,buyer_9910555,2024-03-27 23:00:08,884.26
https://meli.me/mlb/mlb96032617?aff=beatrizsilva6177,buyer_2036291,2024-09-10 21:01:30,1127.59
https://meli.me/mlb/mlb96032617?aff=beatrizsilva6177,buyer_1016626,2025-02-04 03:00:58,220.36
